Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed,PDS Time
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054540528000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054560531900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054581536700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054605076200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054626082700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054647044900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054667041900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054688049100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054712598600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054732563600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054753561400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054773561300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054794076100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054818078500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054839077900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054859075700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054880084500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054900607000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054924923500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054945924000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054965924900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333054986930800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055007447700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055031449200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055052464700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055072446300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055092956400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055113964800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055134289800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055158288100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055179296700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055199805000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055221001000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055240524500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055264525200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055285527300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055306042500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055326039300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055347038000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055371037900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055392044000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055412553000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055432552800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055453551900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055477556300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055498070000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055519069900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055539069900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055560069000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055584077000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055605114600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055625114600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055646114300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055666166200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055691120400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055711635800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055731635400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055752638500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055772636900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055797157000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055818157100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055838156800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055859155100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055879162400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055899669800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055924680500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055944671700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055965668900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333055985678900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056006184800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056031183800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056051188100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056072184900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056092191500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056113447100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056137443500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056157445600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056178452800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056198498600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056219498400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056243499300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056264497900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056284506000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056304916900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056325934100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056349918200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056370929700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056390925100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056411488200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056432470700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056456471300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056477471000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056498175700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056518179500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056538868200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056558869700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056583875200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056604257100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056625258200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056645257000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056665258500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056690268300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056710777000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056731793500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056751775200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056772776500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056796296600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056817310800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056837296000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056858296100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056878297500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056902820800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056923827100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056943819600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056964820500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333056984825300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057010061100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057030063800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057051061600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057071062400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057092068800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057116576800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057136576400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057157576600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057177576800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057198106400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057223103200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057243099500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057264099300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057284099900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057304617200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057325612500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057349612700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057370613300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057390620700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057411153500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057432157700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057456159600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057476153700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057496669100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057517667400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057537668800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057562695300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057582676000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057603196100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057624192800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057644192700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057669189600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057690198900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057710555000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057730556300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057751554100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057775556100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057796088000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057816088200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057837088700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057857604600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057881610200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057903129800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057923128200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057944145400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057964124600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333057989133600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058009412700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058029415700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058050413100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058070414600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058091424000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058115864800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058135843000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058156843000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058176842600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058197368000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058222363100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058242364400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058263364300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058283386800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058303601600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058328601600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058348600800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058369602500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058389607500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058410184800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058435188200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058455185300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058476216700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058496737700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058516737500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058541736400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058561736100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058582741100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058603257800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058623254700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058648255900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058668765300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058688796900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058709303100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058730311000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058754301500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058775305700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058795821800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058815820500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058836823400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058856821300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058881824900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058902337300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058922336800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058943337400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058963337700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333058988344400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059008870000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059028877100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059049876700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059069873400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059093879200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059114963700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059134961600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059155960000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059176966300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059201040600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059221625700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059241623500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059262624100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059282633300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059307257000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059328252800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059348253400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059369251600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059389256200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059413768800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059435773100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059454773500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059475770000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059496285700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059516282700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059541284300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059561282900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059582289200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059602800800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059622800400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059647799900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059667804800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059688804700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059709319600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059729317800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059754315200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059774313700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059794820600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059815824400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059835825400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059860484400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059880503400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059903002000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059922020300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059942000900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059967000400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333059987005900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060007519300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060028518800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060048520300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060073519200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060093526200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060114036900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060135038000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060155040200
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060180075700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060200561300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060220555900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060241575600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060261556500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060282594100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060307069600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060327093600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060348067900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060369071500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060389083800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060413586500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060433587800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060454585900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060474584900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060495091400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060520098400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060540095600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060561097500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060581642100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060601660300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060626658500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060646659800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060667660500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060687368700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060707878600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060732879000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060752875800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060773880500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060793880600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060814973000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060838973600
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060859974300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060879974400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060901270100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060921272100
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060945268000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060966268300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333060986282700
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061007798400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061027795800
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061048797500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061072794900
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061092800300
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061113313400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061134310400
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061154311500
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061179316000
-1,-1,-1,-1,-1,-1,24.0,0,0,0,0,0,0,0,1721333061199841600
